clase,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
excelente,0.0,0.0,0.0,0.17552248827798964,-0.005346884195580612,-0.026903055974815664,0.31349400620946927,-0.06610852643078168,-0.04563479433452937,0.4270939548623346,-0.15269159289413864,-0.07444918759771253,0.46852103621428176,-0.2829907938953038,-0.09841946121869377,0.2674220360282264,-0.3652446940427969,0.03621014446467527,0.3564334373788431,-0.43094304106003767,-0.023544334426221423,0.418609074722554,-0.41915281905124213,-0.0692799785202875,0.452043179406265,-0.36068243876022654,-0.08559865856111575,0.21356484238820306,-0.4725123924334696,0.016614937918487276,0.3094503543887768,-0.6832598986153944,-0.004795047806437599,0.37819672293023754,-0.7972960770373327,-0.007651630582676609,0.4385909317218233,-0.8973132663741751,-0.0002877801447411425,0.14594779898532242,-0.5336253571692138,-0.019358956653190307,0.1874257467422114,-0.761550116986235,-0.050757940244324715,0.22947595779556565,-0.896806551229161,-0.04776312787054876,0.2687016216963472,-1.0,-0.03449842569302487,0.060783859745405525,-0.5485780013907382,-0.061900443874483985,0.07871839266837755,-0.7221152057159547,-0.08411232661748118,0.10776895660335586,-0.8254910719389987,-0.07105175999561333,0.1426284250045994,-0.9029163665353884,-0.052308764682858354
excelente,0.0,0.0,0.0,0.183197574950416,-0.005452020145517669,-0.027436460643796838,0.32863716528080794,-0.07797762032157889,-0.041627996263632845,0.4479310636174769,-0.1651657269721979,-0.0661879183585476,0.48496443209403645,-0.2989933586315582,-0.08453211470020122,0.27843433754796015,-0.3696378555663497,0.04037670716238087,0.3796541759603635,-0.44759530498965905,-0.023489908765348542,0.446908759746902,-0.43159537445235513,-0.06966134537078673,0.47788070650240966,-0.3608249095899597,-0.0830591715891474,0.22233132169810912,-0.4761136155901006,0.02452950063141804,0.32161408596609753,-0.6939519030941957,0.006735762760255976,0.38721812922933474,-0.8125837017138251,0.009970831286207474,0.4414659567668187,-0.9133605818569449,0.023227763863644186,0.1570562911662486,-0.5382361083791715,-0.008823672427876055,0.2041265516814147,-0.77118714085198,-0.031575681753243,0.24893520032139854,-0.9029501274540286,-0.015041861101248766,0.28803254594473104,-1.0,0.007960999768310644,0.07404903732384277,-0.5586799148948391,-0.05052910225669392,0.08951610883335065,-0.7330549259571074,-0.06598080347492935,0.1187685866979605,-0.8426814203651934,-0.046042275456249226,0.15486881736086505,-0.9227188099971514,-0.02044808763045499
excelente,0.0,0.0,0.0,0.19388767245821353,-0.004427361003859376,-0.024688814772512137,0.3425926212242899,-0.07095373443592647,-0.03815459517518146,0.46784298589580725,-0.1640633894534383,-0.06181278724076133,0.49580300963283785,-0.3036435386166686,-0.07985306840397703,0.2847410586254618,-0.3672703904719042,0.036385731774022594,0.39682853143849384,-0.44256138976884507,-0.027305294695830623,0.46001909869561586,-0.4199000312314554,-0.0738710482066988,0.48622147459134163,-0.346890811627097,-0.08884043097924807,0.23014659106274374,-0.4786226169148551,0.01694936998452766,0.33600253112533596,-0.6991224551353536,-0.003938076067156463,0.4041929423657364,-0.8099312936091334,-0.007838351630373315,0.4618638910120594,-0.9033406131766382,-0.002191626417187357,0.1633067786313876,-0.5448667546919569,-0.018591053623009043,0.2172510359650871,-0.7788374421016324,-0.04569525404644686,0.2639160590682119,-0.906457152607686,-0.03788347659010413,0.30430963162905916,-1.0,-0.02267966683394281,0.07935516461731909,-0.5688558014747657,-0.06130003160876851,0.10822479395251076,-0.7526307089821497,-0.07920961362872685,0.14658895440966505,-0.861441549529968,-0.06245165638939635,0.18666227102437769,-0.9398786049350197,-0.04117689207303492
excelente,0.0,0.0,0.0,0.196732701693942,-0.011665861361455991,-0.019521435886421336,0.3395591829303306,-0.07918727197607893,-0.028518949068917502,0.46119143155255843,-0.17106755460319462,-0.04845369308690032,0.49381665651281836,-0.31049683830171637,-0.06303332376692805,0.2718744704242908,-0.3720336407498442,0.04932615485046794,0.37369060874071275,-0.44600771692471447,-0.004654479200462358,0.44028262711567684,-0.4314865934189058,-0.04707421839099057,0.47883503847958375,-0.37108324054816777,-0.06211554717960145,0.21873111909413667,-0.4811915716056385,0.027697547608323173,0.31934161047036824,-0.6988647997591088,0.011867631351311764,0.38639216262963666,-0.8111594294237516,0.008322204587693354,0.4470694593250842,-0.908875863952438,0.013390506177120747,0.15336225429437758,-0.5496418142475998,-0.009653896557765777,0.2089639573398318,-0.782409403163799,-0.03397441043877668,0.2547559224946255,-0.9072202964923706,-0.026554319474301143,0.2954381910744172,-1.0,-0.011800247212163793,0.07315427547040328,-0.5773881501088912,-0.0538682326974127,0.10399886557005104,-0.7635460739620316,-0.06970788592598633,0.1423236206522272,-0.8706590897950324,-0.05261949317513376,0.18171368948831607,-0.9470602158217964,-0.03139119483756382
excelente,0.0,0.0,0.0,0.2020709421205246,-0.012707264010074635,-0.014631945120943898,0.341274836309638,-0.07743846975850159,-0.0243962206633816,0.46096897395508324,-0.17645656653483002,-0.04714575469633588,0.5054026182637794,-0.32188911559197675,-0.06527408304530681,0.27588797124743836,-0.3550648251920311,0.050712461384644664,0.374008274558116,-0.44332113056374534,-0.01010498480639831,0.44400814277457645,-0.4377020831791635,-0.055898408288241073,0.48892171087473424,-0.38479171611566426,-0.07150393717975469,0.22161480308570433,-0.46507859295149223,0.025672414484910363,0.3237993976478521,-0.6985553627718452,0.008460520274653634,0.387366274101363,-0.824724561540958,0.007799284372052967,0.44595289129465454,-0.9290473802373639,0.015559506538826338,0.15465688996928864,-0.5374342729596251,-0.01537363369783083,0.21829212008289908,-0.7825040117950612,-0.03693684773652856,0.2673255891918961,-0.9108786298219199,-0.019929360566959493,0.31137648196745005,-1.0,0.0012133092071678635,0.07047885069692494,-0.5724274368695298,-0.06378247168307484,0.10698050168400537,-0.7559515835964539,-0.07515537757384251,0.14698209177550514,-0.8669390289696425,-0.05151799040987786,0.18639637621333177,-0.9463912525851659,-0.025357000506234798
excelente,0.0,0.0,0.0,0.21020209327227837,-0.02118333788433963,-0.002473106492109175,0.34388359050093,-0.0830499557527817,-0.002804364203205577,0.4496586030459814,-0.1826039094811996,-0.0196838595691315,0.5034567871229872,-0.32451810561861044,-0.03139182140572702,0.26912773650102434,-0.3659875421563764,0.09173465692671755,0.3665015675953102,-0.4562212732619564,0.039082571410211694,0.4295603584953944,-0.44753623768547734,-0.006399375018844788,0.4698400523818442,-0.391945576636325,-0.022073441672382635,0.21578317576367553,-0.47222161065593105,0.06184624176343174,0.3079291158133411,-0.700986519967004,0.047822603276786675,0.36729923271463477,-0.8292873695993732,0.039057668947092714,0.4200678647965128,-0.9315274654421363,0.041690275680104,0.14718004400418025,-0.5395267048760578,0.015163124534394123,0.20544869824540837,-0.7697274685873343,-0.003961803514732442,0.24916137582400616,-0.9013540077686393,0.006092858598068657,0.2886434045911314,-1.0,0.023308766460384753,0.06329489520057072,-0.566905654065383,-0.03776219894744021,0.1083421375052003,-0.7427154353454499,-0.04469493924414676,0.14752537245578495,-0.8478101558445643,-0.020144434511338488,0.1840063818928088,-0.9252336381792734,0.007074476479020051
excelente,0.0,0.0,0.0,0.20647079392983506,-0.02782702385446536,-0.003337965509698512,0.340684873863362,-0.09038810905653387,-0.006368331814394803,0.4435219257400709,-0.18536662083900324,-0.026308197807481018,0.4975692411394307,-0.3229277552324913,-0.040830429395202955,0.26782732181392094,-0.3882629554036212,0.0980465535109193,0.3578996219569134,-0.46802023650672336,0.04733585696322934,0.42298647573274833,-0.45593854277025275,-0.001430041028286755,0.46595265086938104,-0.39397829562131714,-0.020794643428053265,0.21465076481413656,-0.4863320938032585,0.06687087647535728,0.2956446479313884,-0.7179837645827963,0.05348041427699555,0.3530143518074755,-0.8473444082426829,0.03985331499802932,0.40652182651395025,-0.9537907048455797,0.03665205160777355,0.14680855908212748,-0.5504441141904315,0.01861889444765323,0.2057731893270923,-0.7769404539271759,0.0008800912481431622,0.25253687177989453,-0.9040267674406772,0.0066951084620216214,0.2965101358217258,-1.0,0.019138955358577125,0.06361617087806122,-0.578470293020637,-0.03610331405172457,0.1035209531554328,-0.7582842566937575,-0.04082877357688401,0.14686955644237534,-0.8615330407521397,-0.017434639985707996,0.1923883446131601,-0.9361567755839654,0.007022578926263535
excelente,0.0,0.0,0.0,0.2139049360504776,-0.02814902973315082,-0.003975634239663574,0.350799326953431,-0.09609676017674132,-0.0038913156755323555,0.45724336587094244,-0.18823512021626237,-0.021369297159379193,0.5117042605159136,-0.3325937158220826,-0.034059068982425375,0.27123280594180055,-0.3758056530467475,0.10011099477317975,0.372405149213113,-0.4614504923376338,0.05291773492741495,0.4384262201896116,-0.4568490186542552,0.009151046837769272,0.48090858945169124,-0.40415679579019526,-0.006245617873138143,0.2189003178925921,-0.4764231002438089,0.06881263436924058,0.30724968098781014,-0.7115527562521486,0.062064062112522224,0.3589369733774284,-0.8503958326960895,0.054891853814941625,0.40252650044030197,-0.9577397208850061,0.05701372485015685,0.1507385466976915,-0.537687490551107,0.019553373612576887,0.2181144041595765,-0.7641898773433071,0.005249324622893139,0.26542626453446466,-0.8973753262017639,0.01432567637530514,0.30564514370439927,-1.0,0.02872428804296286,0.06797085416236451,-0.5630948960830323,-0.036646073895191145,0.11822791527527982,-0.736951746506672,-0.04485704528383339,0.16022929655159496,-0.8442586806513454,-0.02364332235559785,0.19914658842458835,-0.9258839443971156,0.0003461497027472612
excelente,0.0,0.0,0.0,0.19634768584297155,-0.021535899833102504,-0.012135683661519521,0.3355660381138734,-0.08551456147421503,-0.015541904023787119,0.4398119803873476,-0.18480651426769357,-0.03314246945662429,0.4909674929853632,-0.3241329165149081,-0.046190138986650475,0.2607315524700738,-0.39328054280033903,0.09092764476703383,0.35307568791876837,-0.4677723195082088,0.0438926359420151,0.4148685343917029,-0.4569303444614967,-0.0023973618265982323,0.45092221744421523,-0.4028124206716687,-0.020565545799732243,0.21214189288795654,-0.483840482804131,0.06365706889159176,0.2960733851256167,-0.7183287557964383,0.05016685447952458,0.3462647432505496,-0.8553979891175326,0.031672107609968594,0.38942216742628544,-0.9710946278071992,0.024053488050701424,0.14594135255371585,-0.5421473994296901,0.01951662807018416,0.2166692361049453,-0.7612875142382381,-0.0011255925815231004,0.2604291250152286,-0.8942394599778881,-0.005139681110815997,0.29666973382376916,-1.0,-0.0005199679840852732,0.060015259159309324,-0.567253236736514,-0.03086605390878806,0.10786951808937273,-0.7447261312716527,-0.03982334949310117,0.15365508043326,-0.8470180350665407,-0.022144074142886033,0.20077098614197542,-0.9256791911141161,-0.0032818768392355803
excelente,0.0,0.0,0.0,0.1948667162388328,-0.03798505013797649,-0.00947431929702594,0.3300841036005375,-0.10023117934336906,-0.015335884937733909,0.42693494389976144,-0.20337930471636465,-0.03898290051598548,0.47662716762514373,-0.3483776072852948,-0.05861951158918698,0.23615679785721289,-0.38765457532768355,0.11466098312128908,0.32440408550971955,-0.46742802637224123,0.06918325545724328,0.39357234711926964,-0.4633611345527255,0.019154454564774267,0.4419247621471171,-0.41563129983547104,-0.0014857729783933336,0.19465149104725546,-0.47791809370839666,0.08471841594240818,0.27788533527239095,-0.7092766733298157,0.08204188027736943,0.33036648925347606,-0.8428089565417973,0.06421002949232882,0.379477293246378,-0.9562836404483939,0.05474549195161456,0.13422939179826243,-0.5401041468892804,0.03572350005309316,0.20308926787162548,-0.7575126202158089,0.028153303290652465,0.25267784628585643,-0.8946732686061399,0.027077020146823096,0.2958611728086845,-1.0,0.02994757197061218,0.055803400643040166,-0.5774782351931019,-0.02105717651487691,0.1046101406062351,-0.7587463040492941,-0.018499255354670018,0.15271488372172104,-0.8630268766531534,0.003906669556020027,0.2013482675151366,-0.9382315035271994,0.023789684261345
excelente,0.0,0.0,0.0,0.22971190545677825,-0.04440270668282661,0.054894692269306926,0.3531208517146805,-0.11267854482414988,0.08283984911294086,0.4529763569056769,-0.1997524112352586,0.07761515071961468,0.5133500258463778,-0.35019859289578853,0.07566829928366108,0.2571974800291905,-0.37809664533550874,0.22701432083659542,0.36355758406778543,-0.4627046827572152,0.22455519761920098,0.43808444083045445,-0.4664303222181761,0.19994060457646862,0.48369535269590985,-0.42455540002699804,0.1953923600455359,0.20483298108593273,-0.47342619175417455,0.16842413213908666,0.2972114047105424,-0.7251076640851388,0.21413504747405018,0.3623161415804222,-0.8688991688049819,0.22403967317389226,0.4164978318489767,-0.9726357853231643,0.233643887576666,0.14050166755056517,-0.5354143481945876,0.09011227707764284,0.21829197572743778,-0.762479806150709,0.12440399157152762,0.27867030955301364,-0.8964665975291854,0.14691249842643017,0.3232040703452977,-1.0,0.16206266872388364,0.06965460317719478,-0.5696495009593627,0.0061978474480142935,0.13322561336676111,-0.7450630211368849,0.03158853793406906,0.17826945016459755,-0.852553120647626,0.0654619138434665,0.2156979352927988,-0.9317356054043857,0.09332113476104352
excelente,0.0,0.0,0.0,0.19550732905244342,-0.05920420466118389,0.007272339913107899,0.32184620986213014,-0.13677587437330854,0.010643153754848506,0.4162995390687675,-0.235395225740554,-0.006832645797139402,0.46814115723874733,-0.38048085804818194,-0.02191172072717582,0.22660679800266614,-0.40855306956326554,0.13561702166036899,0.307230936625107,-0.4955768138280902,0.1056177776563995,0.3752467607955432,-0.4974580634620189,0.06177909655363287,0.42945658615314747,-0.4569150862890596,0.04122938506135799,0.18241595716445005,-0.48884897149369144,0.09782946023612679,0.2553995562641079,-0.7163449266885821,0.10809940165984108,0.30486642062031233,-0.8469373037274469,0.09040885949403189,0.3572551695886093,-0.9612326907030456,0.0765403369192104,0.12404832775140594,-0.5426041545586003,0.042370704886262205,0.20408375753497518,-0.7528710612032239,0.04439211935309417,0.2636267152769909,-0.8904066227898781,0.0376004648249635,0.31589532669092213,-1.0,0.03127389280417114,0.051851298819288114,-0.5702802255465927,-0.019416648717422182,0.10533625944307294,-0.744504960497031,-0.012919923179639477,0.15713365306405436,-0.8447719026605837,0.005541167004418917,0.20959935971210444,-0.919492168459177,0.018844367844079436
excelente,0.0,0.0,0.0,0.17682328766250116,-0.08352190213332399,0.02054152059162916,0.2900320274811139,-0.1804769409572496,0.027405074249677967,0.3733451759851525,-0.2705986182953168,0.011839097446030674,0.42016641063804244,-0.4066289635302629,-0.0014820201076679435,0.1778779449931531,-0.4350013970026591,0.1367739428587892,0.2582148935356491,-0.5199176458964774,0.10402336845432132,0.3287367032437021,-0.5158045885428785,0.0571215936766466,0.38394340651927494,-0.4740282332643862,0.03403138354128607,0.13993152827841465,-0.5016214260900604,0.09120981140668194,0.20827018934432237,-0.7176706096137155,0.09909808751336832,0.2606151618876427,-0.8443428297643368,0.0781374536406751,0.31192513074988765,-0.9509763614401769,0.060689627440554214,0.0903884623515751,-0.5398634443180237,0.029439486345941544,0.16221544702491553,-0.7488923574924493,0.03097920828066274,0.22403347866410425,-0.8890228125753611,0.021451589143027704,0.2794140768999502,-1.0,0.011718991694456523,0.030640703664396404,-0.5493727564296649,-0.03739354995833307,0.07826109820344396,-0.7163204171673035,-0.0332332694828263,0.1261871866703637,-0.8214261431784307,-0.018751617227065392,0.17476423588203985,-0.9028457687817181,-0.009442166671730276
excelente,0.0,0.0,0.0,0.19463965105477715,-0.0765366086979169,0.015376122894055416,0.31265553427448667,-0.16455700214459706,0.019247241711458193,0.40026286920162646,-0.2611741114349894,0.0008605887463672202,0.45251949160798755,-0.40028147233761907,-0.01488857298911193,0.1993762850805192,-0.42395623660488085,0.13852168736901085,0.29458610158331977,-0.5136332737619579,0.10504736810254214,0.36148029149322686,-0.5031591569940694,0.05657072637234576,0.40652564938380215,-0.4595251570208029,0.033231128605218166,0.15999013895991382,-0.49444544809511465,0.0965253748550671,0.23246623427466578,-0.7143506382460357,0.10818397740678347,0.27852739229094314,-0.8386160038507113,0.0871924657421349,0.3232945299476728,-0.9534622571997926,0.06872986524558275,0.11182537966589043,-0.5353997696793963,0.037598671245328376,0.18529674275624888,-0.7437644010665246,0.04567713903179359,0.24338193437061664,-0.8834083590917866,0.03775122557303102,0.293975918722761,-1.0,0.027227444460836334,0.055081129654073996,-0.5516131606025266,-0.027506196268649127,0.10160199183088069,-0.7241797084985051,-0.016201792904637156,0.15257961418749563,-0.8265892831329775,0.001753433299118376,0.20545441191284197,-0.9037993253538282,0.012545008733982182
excelente,0.0,0.0,0.0,0.17180518474456694,-0.0736255144602196,0.015260287916436775,0.28088432849011913,-0.17944600454041726,0.019561182036834684,0.3635810068946507,-0.26961225082654344,0.0030457178136587284,0.41207539900287066,-0.3955906410636729,-0.008816896062620025,0.1707914425789898,-0.4660767505737003,0.12092967472026636,0.2670131155654541,-0.5491667191822126,0.0817933127257413,0.33515382956169243,-0.5150003612044863,0.034168144964189545,0.3760154072926417,-0.44788651826029574,0.013622326239144037,0.13556055606021714,-0.5258454618626982,0.07941585551054078,0.20851393557649003,-0.7410378378350684,0.08587258583885773,0.26076946546347146,-0.8675285108179462,0.07001991173445274,0.30520158796763813,-0.9731712165623272,0.05752129587132515,0.08840902488622059,-0.5541498040529705,0.02156717982452125,0.15681744007976214,-0.7582133673326663,0.024987548949248487,0.2149204479140569,-0.8918186159156432,0.021014357639085525,0.26541068693920444,-1.0,0.015878961674431306,0.03422399699149965,-0.55137685514368,-0.04223375272989126,0.07409469603233523,-0.7124271122649161,-0.03696437007446958,0.11857907790898979,-0.816902499893688,-0.021318584005127542,0.1650641099537197,-0.8979191291334218,-0.009846096691474474
excelente,0.0,0.0,0.0,0.1705430207159187,-0.0686819632042489,0.01536222261349723,0.2802097701698412,-0.17049245680734132,0.020066683055517495,0.36579459844996787,-0.2598700876908087,0.0046076113036436364,0.4135275649720752,-0.38009374064663215,-0.006924045468353893,0.16912799546580568,-0.462518770418203,0.1149308940452073,0.2672792286775054,-0.5498111813741411,0.07456493457275316,0.3367151290525954,-0.5175607053474199,0.02498255846706568,0.38032834699323054,-0.45283100573779367,0.0017654183408787967,0.137297314508785,-0.5214407529819333,0.0734165479690048,0.20674321303708232,-0.7415772245890886,0.07562820950922987,0.2576358507027364,-0.8699381642881251,0.05396041645826476,0.3010440746613683,-0.9755401868444682,0.036112280126759114,0.09128906125620108,-0.5489694260295869,0.01658279035098521,0.1541377707302473,-0.756675773264811,0.015942881679656982,0.20964299587974197,-0.8902963146934643,0.00607177954645229,0.2588902686764865,-1.0,-0.0039641525604356105,0.035943679193015304,-0.5450974023906412,-0.0455124436503776,0.06782237675843315,-0.7092363830884741,-0.042673195008407,0.1109212311101771,-0.8113026893121653,-0.03002037689837637,0.15843735870444312,-0.8922290787052073,-0.02198135225961538
excelente,0.0,0.0,0.0,0.17700665683975333,-0.07509264547886647,0.023002972867551263,0.2845646139641684,-0.17153970802267623,0.02694931667517949,0.36640202843992026,-0.2671668119541715,0.007500377129983289,0.4127591560426644,-0.4016602487694426,-0.00963966010165589,0.1637898803151068,-0.43319155496203876,0.12614893956386475,0.2502772315963189,-0.5221263929636247,0.09112309888026945,0.32279407928806914,-0.5136875964383901,0.048098949177149526,0.3751226271409649,-0.4719996255138386,0.028038799262811897,0.13030417424160692,-0.49909978000277383,0.07722300397963654,0.18889377979959232,-0.7174017732241189,0.07967509476360041,0.23730877314864576,-0.8471095286972455,0.0633652204233962,0.28369074595272675,-0.9556089247445548,0.05026168712101558,0.08459523182414473,-0.5372365613410944,0.012808486799581622,0.14445214355490366,-0.7505245116662284,0.009026398192419013,0.20403247662927096,-0.8896029931034141,0.004696076527758378,0.2576472156866842,-1.0,-0.00046906441083171787,0.03346407534565133,-0.5467376074178262,-0.05638677491079552,0.06867997177424405,-0.7186507301107299,-0.05712961964348895,0.11887082778920367,-0.8236158795258196,-0.04229210391182221,0.1712601157973893,-0.9020638995809197,-0.03180856740702236
excelente,0.0,0.0,0.0,0.19330447992943126,-0.09451847318776944,0.06071528448470322,0.2985420487772033,-0.19893861791724707,0.0808337945220578,0.37577210028245694,-0.2894733448332456,0.06853664117117549,0.4237896414723381,-0.42380280931082925,0.05900386424915638,0.15334334813063527,-0.46284857270812074,0.18649697641755594,0.2621299888290574,-0.5698025082153059,0.15775849131900144,0.33572178013429294,-0.5336695521428078,0.10970084421897353,0.38183229250846373,-0.4674528363999238,0.08893357632961649,0.1205311987497884,-0.5200670392305203,0.12100542507920806,0.18944990065069484,-0.742062949598537,0.14135574252592886,0.24928673076915245,-0.8716805677863356,0.12417275688009459,0.30279173108613083,-0.9696528835597907,0.10840006200864187,0.08175972007075881,-0.5420763346384878,0.03982389783936212,0.14996396492033526,-0.7514104180408618,0.05999317871790944,0.20999885561980947,-0.8905083369386513,0.060551539188981394,0.2611848909777636,-1.0,0.05551356405909153,0.05132355103209382,-0.5361719844597785,-0.04513349436117782,0.09211649654588591,-0.7224978493661722,-0.024857451753446235,0.1388661920905274,-0.8372537970548296,-0.0019290175419272397,0.1895344055935892,-0.9195225151711826,0.012901129978037646
excelente,0.0,0.0,0.0,0.15646486448074193,-0.08460239091834602,0.02055468561156306,0.2565061851338113,-0.2050225994614322,0.023150998693294955,0.3257479113658273,-0.2951921664163237,0.004428295858207025,0.3697752592726934,-0.418091476956808,-0.009498292358094795,0.1173400227428216,-0.4806730602100357,0.11973525149804404,0.21927424635422746,-0.5982080939367155,0.06328794863782349,0.2912926326729757,-0.5450593353328761,-0.0038191408414196756,0.33496110000736695,-0.46247125765827957,-0.03578386887277728,0.0883899116695588,-0.5276126087256543,0.07173428042154087,0.14591211569014614,-0.7480331876730011,0.060681344405310034,0.20068633165750557,-0.8906552904086011,0.01972025141161637,0.24861067535260084,-0.9991442289712927,-0.011691161676522146,0.05170500510814913,-0.5333210871282736,0.0077751695107757856,0.11292487255006733,-0.7426481956579566,-0.0033487102821353077,0.16653649929287082,-0.8889024551354698,-0.027748364286829565,0.21252054200295142,-1.0,-0.04580095479819734,0.019186117577561623,-0.5097890300799812,-0.06054135097024765,0.056494949537906965,-0.6851916355035502,-0.06403393304188576,0.09390989545957086,-0.8033060089311327,-0.058691601823103456,0.13654953066350514,-0.8950633754830517,-0.0550582704195306
excelente,0.0,0.0,0.0,0.13486398966267674,-0.0961417799652766,0.005419920600712164,0.22919733240651152,-0.21971836845679169,-0.003998878596314289,0.30288277428426047,-0.3038957990035765,-0.030438491507861067,0.3394585116431992,-0.43032674116451847,-0.05110082893863479,0.09479477249797617,-0.4869791304345477,0.08170454036928947,0.19123946704863395,-0.6038432397771899,0.018278730229802878,0.262369417473302,-0.5477712848319692,-0.04759689317651857,0.30650613251760045,-0.4592548476802281,-0.07782457333572805,0.06486795963354157,-0.5239217422701399,0.03951912543979461,0.11410039366063597,-0.7405755066440617,0.02030419714038614,0.15649546803308947,-0.8862792457784783,-0.01935956572808058,0.1935166282884806,-1.0,-0.04889433932627495,0.026617580770806518,-0.5212978333198479,-0.017719854801124126,0.08101752825210382,-0.7332467297044188,-0.0356840172872093,0.1279774612637421,-0.8828152131877056,-0.05900261508107259,0.16956604665870692,-0.9971948150748668,-0.07586810645040455,-0.007983031920375812,-0.4880045148794211,-0.0798020196732442,0.023534065632439052,-0.6556318406522045,-0.0884581500903667,0.06015755340650921,-0.7722284260990396,-0.08354605407947825,0.1030061554134855,-0.8640080334163753,-0.07973151689446721
excelente,0.0,0.0,0.0,0.1469465198322634,-0.13032599738956968,0.049733353626404,0.2234097885862865,-0.2684688447376623,0.06037717040503655,0.2820474649265807,-0.3479656650808357,0.0471984952524203,0.3291819437785539,-0.4431421453899685,0.03709677316957116,0.08566388034916578,-0.5160335272278129,0.10317045343806826,0.19475520497553947,-0.6363428710062161,0.04267885499151791,0.26988199066784974,-0.575558822709488,-0.022191758602133474,0.30999349778324387,-0.4874665942021524,-0.0550172657040912,0.04980016168895896,-0.533656192212459,0.041298982221741845,0.1166239380528862,-0.7455536164154226,0.022252729051942567,0.16271200956169934,-0.8882678561696594,-0.01875000745457635,0.1907258523265956,-1.0,-0.0509366514329686,0.021368032249387766,-0.5080790482703575,-0.03073589925784022,0.09224476915623629,-0.7209741571416768,-0.04707497133952152,0.13658962372784217,-0.8603834173129746,-0.06995896315310757,0.16899327903350286,-0.9774568471557133,-0.08934944186343342,0.006827955463456863,-0.4525164884814825,-0.10305997743864605,0.042848515929928756,-0.5999490421097019,-0.11920173367508563,0.06862538516655746,-0.7126533791058586,-0.12034458177662168,0.09613128148922613,-0.8129379546874101,-0.12094940848588971
excelente,0.0,0.0,0.0,0.15964430378438046,-0.18483682650282438,0.10106366938738055,0.2281590539713519,-0.3295075376933905,0.12862432247525243,0.2926488718446879,-0.4101420736669885,0.12226173958130401,0.3397635789999207,-0.498081665771403,0.11729515718512547,0.04551726463879188,-0.5420105964425455,0.13419732343189625,0.19023302621932697,-0.6685560340689266,0.08949560471028353,0.27260729501210945,-0.6205552128224734,0.04376026571963875,0.32301652733869374,-0.5399572341325387,0.02066126870318083,0.011272629204764607,-0.5413358253009883,0.04529705253257722,0.11106736682686225,-0.7733391792163595,0.03106787801389017,0.1626171371683442,-0.9062788180944029,0.009288820496974118,0.199779646972343,-1.0,-0.006459950275902248,-1.6801579865479042e-05,-0.49734436567327683,-0.049448391069750436,0.08546822125797429,-0.75950624772594,-0.06376045222848585,0.12699624924731384,-0.8901403159632487,-0.06599051576922986,0.15718881135407686,-0.9961217276307581,-0.06906292005438357,0.023963607162568887,-0.43485947478630604,-0.14058380675683782,0.06990448086441606,-0.6059369767200263,-0.16464719253243565,0.08412194082003527,-0.7299594694196476,-0.1642068434337635,0.0996436464918055,-0.8397139127913074,-0.1606564018907064
excelente,0.0,0.0,0.0,0.15247436814239448,-0.16538895576518584,0.07199043713020052,0.22410634791455986,-0.3202912008549197,0.08523688766474129,0.28509736619821724,-0.40820984527409443,0.07172707700452931,0.3341362910823903,-0.4963072972357637,0.05955949907547604,0.051734519542652506,-0.5288189262045601,0.09070033577507629,0.18859670014320645,-0.6620089502491767,0.04083997903613591,0.27277655165520376,-0.615501219506928,-0.008939702599440989,0.3238199967052026,-0.5361695327496071,-0.03731847603708078,0.014830938023874324,-0.5271957140486088,0.01453844441793444,0.09857981276419309,-0.7584076873669201,-0.008206372060618219,0.14221675077449333,-0.8959430185156506,-0.04329576059959771,0.17129796506157383,-1.0,-0.07278821912309659,2.360037439757345e-05,-0.4804770915947498,-0.0667632517779937,0.0792518773866457,-0.7383500222429672,-0.08873661944961471,0.11820773512297184,-0.872801447736431,-0.1100015825497352,0.14529300558943245,-0.9855036936899695,-0.13080006034101163,0.018672708773847947,-0.41512114550355794,-0.14517261122372735,0.06000378222993613,-0.5716004509059768,-0.17210202666867616,0.076060613165492,-0.6898970036471063,-0.18145104504735204,0.09148421366329022,-0.7978440672360784,-0.1901823197699011
